employee_id,name,age,gender,marital_status,ethnicity,country,job_role_id,department_id,hire_date,salary
1393,Phillip Blair,43,Male,Divorced,Black,France,9,2,2018-04-13,110267.74
1394,Joshua Wright,51,Male,Other,Asian,India,2,1,2016-09-18,72730.71
1395,Carla Kirk,58,Female,Single,Hispanic,Brazil,37,6,2024-05-02,62693.57
1396,Joshua Casey,46,Male,Married,Other,New Zealand,46,8,2021-06-03,73693.61
1397,Deborah Smith,50,Female,Other,Mixed,United States,41,7,2024-10-18,43057.47
1398,Alan Cruz,42,Male,Widowed,White,Germany,25,4,2015-11-20,50567.72
1399,Jessica Flynn,38,Female,Other,Native American,Japan,49,8,2023-09-09,94008.28
1400,David Mora,26,Male,Widowed,Asian,Italy,51,8,2024-12-22,56862.11
1401,Kevin Ward,44,Male,Single,White,Nigeria,33,6,2023-04-01,49061.78
1402,Amy Weber,60,Female,Single,Asian,Australia,30,5,2020-08-22,80733.06
1403,Anthony Reeves,56,Male,Other,White,Japan,42,7,2019-07-05,93714.08
1404,Tyler Brewer,42,Male,Married,Native American,United Kingdom,9,2,2017-05-19,84379.07
1405,Jennifer Bowman,58,Female,Prefer not to say,Mixed,Canada,48,8,2024-03-21,89920.95
1406,Patrick Ballard,43,Male,Divorced,Native American,France,21,4,2019-04-23,54864.1
1407,Tammy Schmidt,24,Female,Single,Asian,Australia,18,3,2021-07-07,41563.79
1408,Jessica Alvarez,53,Female,Widowed,Other,United Kingdom,32,5,2021-02-15,100026.67
1409,Karen Lee,55,Female,Other,Other,Japan,46,8,2018-01-18,63546.4
1410,Marie Martinez,60,Female,Divorced,Other,France,29,5,2022-12-04,64983.34
1411,Joshua Robinson,50,Male,Single,White,Nigeria,13,3,2018-06-29,96563.88
1412,Nicholas Heath,25,Male,Single,Black,Germany,19,4,2022-09-14,81124.6
1413,Travis Solis,30,Male,Separated,Black,New Zealand,45,7,2024-11-15,79117.76
1414,Matthew Craig,22,Male,Divorced,Hispanic,France,34,6,2024-10-04,113300.05
1415,Alexis Fleming,43,Male,Separated,Hispanic,Italy,31,5,2023-07-04,57129.64
1416,James Moore,33,Male,Single,White,New Zealand,19,4,2022-01-19,88556.8
1417,Ronald Hayes,42,Male,Separated,Native American,Australia,34,6,2020-08-05,71140.26
1418,Angelica Williams,58,Female,Other,Mixed,Japan,32,5,2018-08-12,75371.85
1419,Ashley Ortiz,40,Female,Widowed,Black,Singapore,30,5,2019-07-31,100569.37
1420,Jenna Green,37,Female,Married,Hispanic,Australia,11,2,2022-09-19,80156.72
1421,Melissa Rodriguez,24,Female,Married,Asian,Germany,50,8,2024-05-11,80765.92
1422,Mariah James,60,Female,Married,Mixed,Japan,11,2,2019-07-29,91450.15
1423,Elizabeth Ramirez,32,Female,Prefer not to say,Mixed,Italy,12,2,2023-02-16,62700.95
1424,Travis Henson,36,Male,Single,White,Australia,11,2,2022-09-08,53215.81
1425,Jeffrey Scott,37,Male,Divorced,Black,Canada,29,5,2018-08-28,49103.82
1426,Patrick Benson,41,Male,Divorced,Black,Australia,43,7,2025-06-13,30672.87
1427,Jennifer Wright,31,Female,Widowed,Asian,United Kingdom,35,6,2019-06-21,111124.14
1428,Gregory Zhang,52,Male,Prefer not to say,Black,Brazil,26,5,2015-08-06,47935.83
1429,Katie Roberts,21,Female,Other,Native American,Japan,10,2,2016-07-07,65574.93
1430,Bonnie Harris,39,Female,Separated,Asian,South Korea,42,7,2017-08-23,64463.73
1431,Stephen Garrison,49,Male,Divorced,Mixed,United Kingdom,37,6,2022-08-24,76148.13
1432,Cheyenne Wells,29,Female,Other,Native American,United Kingdom,3,1,2016-06-16,86314.74
1433,Savannah Scott,46,Female,Widowed,Other,Canada,2,1,2022-08-09,87209.47
1434,Destiny Archer,26,Female,Divorced,White,Spain,23,4,2016-04-30,58338.45
1435,Robert Watkins,54,Male,Married,Other,Singapore,38,6,2024-10-11,66657.57
1436,Sarah Williams,22,Female,Single,Native American,New Zealand,13,3,2024-02-26,75651.6
1437,Samantha Woods,26,Female,Widowed,Hispanic,Canada,44,7,2022-01-18,65026.18
1438,Kimberly Gould,59,Female,Widowed,Native American,United States,21,4,2020-02-26,102146.91
1439,Tiffany Webster,30,Female,Other,Other,Nigeria,26,5,2017-06-30,79819.5
1440,Amanda Edwards,44,Female,Single,Asian,Australia,25,4,2025-04-19,84697.56
1441,Linda Jones,49,Female,Prefer not to say,Native American,United Kingdom,20,4,2022-12-22,83257.63
1442,William Welch,49,Male,Other,Hispanic,South Korea,47,8,2019-09-27,93469.48
1443,Heather Massey,31,Female,Prefer not to say,Mixed,Singapore,19,4,2023-07-16,73620.43
1444,Laurie Flores,47,Female,Married,Other,Spain,47,8,2023-06-18,44063.36
1445,Shaun Adams,34,Male,Divorced,Hispanic,New Zealand,10,2,2018-06-22,77993.76
1446,Tara Lam,58,Female,Prefer not to say,Hispanic,United Kingdom,5,1,2019-10-01,56972.86
1447,Harry Espinoza,38,Male,Separated,Black,Japan,27,5,2020-09-18,59427.67
1448,Amber Callahan,57,Female,Prefer not to say,Black,Canada,46,8,2019-03-19,81727.28
1449,Austin Snyder,39,Male,Widowed,Hispanic,United States,25,4,2025-05-09,94765.66
1450,Amber Sullivan,40,Female,Separated,Native American,Italy,38,6,2023-12-15,70425.43
1451,Lori Sandoval,22,Female,Prefer not to say,White,India,15,3,2022-06-30,76176.66
1452,Nicole Mueller,51,Female,Single,Mixed,France,20,4,2016-09-16,104044.3
1453,Sonya Walters,32,Female,Separated,Mixed,France,27,5,2023-06-24,74815.06
1454,Donald Harding,28,Male,Prefer not to say,Asian,Brazil,2,1,2018-05-31,122033.66
1455,Eugene Thompson,44,Male,Widowed,Hispanic,Spain,39,6,2023-10-01,81310.19
1456,Jennifer Hill,51,Female,Other,Other,United Kingdom,17,3,2024-10-28,34784.74
1457,Michelle Little,57,Female,Single,Other,Germany,33,6,2018-10-08,85066.83
1458,Benjamin Freeman,24,Male,Married,Asian,Brazil,38,6,2021-09-23,77623.17
1459,Michael Ferrell,31,Male,Single,Asian,Australia,23,4,2016-09-15,95795.06
1460,Lisa Guzman,43,Female,Single,Asian,Germany,41,7,2019-01-12,83463.63
1461,Roy Wiley,33,Male,Prefer not to say,Mixed,India,33,6,2016-12-07,67230.88
1462,Vernon Vargas,31,Male,Widowed,Asian,New Zealand,39,6,2017-04-06,45514.04
1463,Teresa Johnson,40,Female,Divorced,Mixed,Italy,44,7,2022-08-30,65819.53
1464,Tina Vazquez,55,Female,Widowed,Asian,New Zealand,7,2,2018-03-21,52989.59
1465,Jason Wright,29,Male,Widowed,Asian,Australia,1,1,2025-04-14,58389.53
1466,Julie Roberts,42,Female,Married,White,Canada,27,5,2024-09-17,81771.57
1467,Christopher Larsen,35,Male,Prefer not to say,Black,South Korea,33,6,2020-01-20,103398.09
1468,Marc Rodriguez,50,Male,Single,White,New Zealand,27,5,2019-05-20,77893.43
1469,Jeremy Goodman,51,Male,Divorced,Asian,Italy,2,1,2015-09-01,46082.34
1470,Brittany Navarro,49,Female,Widowed,Native American,South Korea,9,2,2019-08-25,78892.05
1471,Nancy Rivera,40,Female,Single,Mixed,New Zealand,12,2,2021-06-09,93932.63
1472,Brian Melton,29,Male,Prefer not to say,Mixed,India,15,3,2022-09-12,57804.34
1473,Max Cortez,29,Male,Married,Black,United Kingdom,20,4,2018-02-18,67319.66
1474,Tracie Allen,28,Female,Single,White,South Korea,45,7,2017-09-10,70293.76
1475,Christina Vazquez,48,Female,Single,Black,United Kingdom,49,8,2021-11-17,54302.03
1476,John Gregory,53,Male,Widowed,White,Brazil,51,8,2021-10-22,82965.61
1477,Russell Munoz,23,Male,Single,Asian,France,17,3,2025-06-07,67581.04
1478,James Garcia,27,Male,Prefer not to say,White,Singapore,49,8,2023-04-18,78390.65
1479,Michael Alvarez,33,Male,Married,Mixed,Australia,38,6,2018-07-22,52250.16
1480,Jeremy Garcia,30,Male,Prefer not to say,Mixed,Germany,6,2,2017-03-05,61250.83
1481,Brenda Robinson,31,Female,Prefer not to say,Native American,South Korea,23,4,2020-11-19,84447.63
1482,Cody Moss,57,Male,Single,White,New Zealand,33,6,2021-11-10,62543.34
1483,Matthew Miller,34,Male,Other,Black,Germany,34,6,2020-02-13,104539.28
1484,Anthony Barnes,55,Male,Single,Mixed,United Kingdom,49,8,2020-06-02,62007.28
1485,Nicholas Smith,51,Male,Divorced,Mixed,Spain,33,6,2020-03-11,74493.69
1486,Craig Miller,27,Male,Married,Other,Australia,29,5,2018-07-04,88651.82
1487,Brandi Stanley,34,Female,Widowed,Black,Nigeria,28,5,2020-03-18,41632.69
1488,Thomas Lyons,41,Male,Single,Hispanic,United Kingdom,49,8,2020-02-22,34783.82
1489,Robert Jenkins,44,Male,Other,Asian,Japan,32,5,2025-05-09,39486.87
1490,Martin Patterson,41,Male,Separated,White,Nigeria,6,2,2023-01-16,95251.68
1491,Tara Richards,59,Female,Other,Asian,France,30,5,2025-05-07,58962.84
1492,Jacqueline Rodriguez,56,Female,Separated,Asian,New Zealand,15,3,2016-09-28,121163.99
1493,Connie Adkins,25,Female,Prefer not to say,Other,Brazil,13,3,2015-08-10,58715.05
1494,Patricia Duran,21,Female,Other,Hispanic,France,12,2,2023-11-26,73691.03
1495,Keith Vincent,49,Male,Widowed,Mixed,France,26,5,2021-01-02,100842.2
1496,Alejandro Burke,30,Male,Separated,Hispanic,Italy,8,2,2017-07-20,110121.86
1497,Andrew Jenkins,31,Male,Single,Asian,Canada,48,8,2021-12-24,111230.07
1498,Andrea Noble,59,Female,Prefer not to say,Hispanic,United Kingdom,13,3,2023-10-31,94167.32
1499,John Nguyen,52,Male,Divorced,Other,Italy,28,5,2024-03-14,90481.25
1500,Melinda Miller,46,Female,Divorced,Hispanic,France,49,8,2022-08-18,81850.54
1501,Kathleen Jennings,53,Female,Divorced,Black,South Korea,32,5,2019-04-21,85567.22
1502,Jennifer Davis,28,Female,Divorced,Hispanic,Brazil,7,2,2024-08-31,58976.29
1503,Brian Whitaker,29,Male,Single,White,Italy,41,7,2018-05-19,53636.02
1504,Ryan Pruitt,52,Male,Other,White,India,5,1,2025-05-30,69932.51
1505,Heather Meyers,41,Female,Married,Asian,Spain,39,6,2025-03-30,66596.31
1506,Michael Hutchinson,25,Male,Other,Other,Japan,49,8,2019-09-14,60935.44
1507,Jennifer Martinez,50,Female,Married,Asian,France,51,8,2023-04-04,83927.75
1508,Sarah Alexander,53,Female,Divorced,Native American,Australia,32,5,2024-08-16,89106.1
1509,Paul Reilly,23,Male,Separated,White,Nigeria,49,8,2018-01-26,71768.14
1510,Cindy Brooks,45,Female,Separated,Hispanic,United States,21,4,2023-01-17,99550.6
1511,John Crane,56,Male,Other,Other,South Korea,12,2,2016-04-23,47166.22
1512,Lindsay Green,31,Female,Separated,Hispanic,India,46,8,2018-03-03,66126.81
1513,Tammy Gonzalez,45,Female,Separated,Other,United Kingdom,46,8,2017-04-02,55663.55
1514,Wendy Frank,56,Female,Other,Native American,Spain,43,7,2018-11-22,32669.27
1515,Rebecca Moore,56,Female,Prefer not to say,Black,Japan,31,5,2025-04-21,68346.39
1516,Paul Phillips,37,Male,Separated,Native American,Nigeria,26,5,2021-09-03,67565.05
1517,Jennifer Galloway,39,Female,Divorced,White,United States,50,8,2022-07-16,100268.99
1518,Michael Joseph,44,Male,Divorced,Other,Italy,9,2,2024-01-31,82616.23
1519,Gregory Graham,42,Male,Separated,White,Nigeria,49,8,2021-10-20,49516.26
1520,Karen Lopez,47,Female,Divorced,White,France,23,4,2021-07-22,107081.85
1521,Jesse Briggs,36,Male,Other,Asian,Spain,16,3,2022-03-20,94420.67
1522,Jason Williams,25,Male,Prefer not to say,Asian,United Kingdom,45,7,2017-11-11,81641.95
1523,Anne Ferguson,22,Female,Widowed,Asian,United States,11,2,2024-04-02,65470.32
1524,Elizabeth Jordan,48,Female,Widowed,Native American,Singapore,43,7,2022-08-31,50811.22
1525,Karen Lewis,22,Female,Other,Hispanic,Spain,18,3,2017-04-05,62555.86
1526,Nicholas Rivera,45,Male,Widowed,Hispanic,Australia,21,4,2024-04-29,91774.97
1527,Michael Jennings,27,Male,Other,Mixed,Canada,32,5,2024-08-14,107691.73
1528,Donna Castro,53,Female,Prefer not to say,Other,France,32,5,2018-03-08,100864.87
1529,Elizabeth Gray,60,Female,Divorced,Asian,Nigeria,11,2,2016-01-29,60223.01
1530,David Clark,25,Male,Prefer not to say,Other,Japan,32,5,2020-02-29,47607.65
1531,Johnny Wade,37,Male,Single,Asian,Spain,19,4,2017-02-04,72817.72
1532,Sonia Benson,60,Female,Other,White,Italy,15,3,2019-07-13,34631.21
1533,Carl Martinez,42,Male,Divorced,White,Spain,38,6,2017-10-30,76463.35
1534,Kathryn Little,34,Female,Divorced,Other,United Kingdom,28,5,2019-04-06,67047.95
1535,Lori Armstrong,40,Female,Separated,Mixed,Japan,33,6,2025-06-04,60679.27
1536,Amber Davis,47,Female,Separated,Asian,Spain,13,3,2017-07-08,38105.94
1537,Erica Miller,56,Female,Married,White,France,43,7,2019-07-28,80272.0
1538,Austin Dunn,52,Male,Married,Mixed,New Zealand,37,6,2019-11-30,59345.98
1539,Sarah Moss,55,Female,Prefer not to say,Native American,New Zealand,18,3,2022-09-29,46601.66
1540,Nicole Flynn,24,Female,Widowed,Black,Australia,37,6,2024-09-08,30000.0
1541,Maria Becker,36,Female,Married,Mixed,France,10,2,2016-11-06,69449.7
1542,Patricia James,47,Female,Divorced,Other,New Zealand,28,5,2021-12-25,105445.03
1543,Andrew Garcia,34,Male,Prefer not to say,Hispanic,Germany,41,7,2022-11-21,103225.18
1544,Robin Bailey,31,Female,Divorced,Mixed,Spain,42,7,2017-06-01,60858.07
1545,Matthew Lambert,36,Male,Single,Black,Canada,26,5,2019-11-07,57955.76
1546,Marco Boyd,40,Male,Separated,Hispanic,Japan,16,3,2023-07-24,79375.49
1547,Kelly Watkins,23,Female,Married,Black,Germany,28,5,2021-11-19,50032.29
1548,Jason Burton,37,Male,Prefer not to say,Other,Germany,2,1,2019-10-28,76035.84
1549,Jason Rodriguez,23,Male,Other,Hispanic,South Korea,42,7,2018-08-07,85321.61
1550,Christopher Hill,26,Male,Divorced,Native American,Germany,4,1,2022-10-10,94538.66
1551,Michael Dudley,44,Male,Other,Mixed,Singapore,27,5,2018-09-07,67996.92
1552,Mathew Moore,29,Male,Married,White,Spain,26,5,2022-04-27,65926.52
1553,Corey Parker,58,Male,Prefer not to say,Native American,Germany,34,6,2015-10-14,52440.35
1554,Janet Thompson,36,Female,Widowed,White,South Korea,6,2,2015-08-22,53462.39
1555,Rebekah Zuniga,58,Female,Other,Hispanic,South Korea,22,4,2023-02-08,65470.42
1556,Alan Neal,34,Male,Married,White,India,28,5,2020-07-11,77347.31
1557,Brian Carlson,49,Male,Separated,Asian,New Zealand,18,3,2025-01-05,88271.69
1558,Ralph Davis,55,Male,Divorced,Mixed,United Kingdom,32,5,2017-10-15,53936.42
1559,Leslie Porter,48,Female,Separated,Mixed,Canada,35,6,2017-05-02,99853.77
1560,Laura Osborne,30,Female,Divorced,Hispanic,Italy,51,8,2021-06-04,64577.53
1561,Valerie Houston,22,Female,Other,Native American,United States,20,4,2020-12-12,69572.65
1562,David Melton,36,Male,Divorced,Native American,Nigeria,45,7,2023-07-24,55055.77
1563,Anne Garrett,44,Female,Prefer not to say,Mixed,United Kingdom,41,7,2023-05-05,30000.0
1564,George Lopez,45,Male,Single,Hispanic,Singapore,29,5,2016-09-24,87680.91
1565,Mary Howard,26,Female,Prefer not to say,Other,Canada,20,4,2023-10-13,84736.88
1566,Janet Jackson,31,Female,Separated,Mixed,Australia,14,3,2017-12-10,64373.45
1567,Lisa Anderson,23,Female,Divorced,Other,United Kingdom,51,8,2016-03-02,71339.81
1568,Kimberly Henson,47,Female,Prefer not to say,Asian,Italy,31,5,2017-05-06,80318.78
1569,Karen Martinez,31,Female,Other,Asian,Japan,7,2,2019-03-05,38749.08
1570,Angel Pierce,47,Male,Widowed,Mixed,New Zealand,23,4,2019-12-11,59418.95
1571,Vanessa Bradley,22,Female,Prefer not to say,White,France,30,5,2015-09-27,85885.29
1572,Dale Barnett,49,Male,Prefer not to say,Mixed,India,41,7,2016-08-05,44914.21
1573,Brian Carrillo,33,Male,Other,Asian,Australia,26,5,2017-04-04,75871.16
1574,Victor Barker,31,Male,Married,Native American,Italy,8,2,2020-12-24,42868.36
1575,Gregory Ayala,47,Male,Prefer not to say,Asian,Brazil,39,6,2020-07-16,79328.6
1576,Kimberly Watts,29,Female,Divorced,Black,France,48,8,2015-12-22,69287.17
1577,Teresa Lopez,33,Female,Single,Hispanic,Australia,19,4,2024-01-08,37697.36
1578,Aaron Wright,45,Male,Prefer not to say,Native American,Canada,26,5,2024-04-15,93294.79
1579,Paul Salinas,56,Male,Other,Native American,France,2,1,2024-03-24,55308.17
1580,Ryan Ferguson,50,Male,Married,Asian,Italy,6,2,2022-06-26,53794.95
1581,Robert Williams,46,Male,Widowed,Hispanic,Spain,4,1,2022-01-31,74011.38
1582,Amy Johnson,26,Female,Divorced,Black,Spain,10,2,2016-08-06,92972.75
1583,Ruben Rhodes,54,Male,Separated,Other,Singapore,1,1,2020-10-10,49683.56
1584,Kelly White,52,Female,Single,Black,Italy,44,7,2025-03-22,71233.6
1585,Ricky Anderson,38,Male,Divorced,Mixed,Brazil,13,3,2022-04-16,78576.33
1586,Shannon Edwards,48,Female,Prefer not to say,Black,Spain,9,2,2021-05-09,83862.11
1587,William Garcia,33,Male,Separated,Black,Nigeria,19,4,2016-11-22,73528.83
1588,Samuel Jackson,39,Male,Divorced,Black,Spain,2,1,2020-09-10,62659.44
1589,Anna Jackson,44,Female,Widowed,Mixed,France,16,3,2022-08-05,53448.2
1590,Jillian Roberts,21,Female,Separated,Black,New Zealand,6,2,2025-02-06,71722.88
1591,Renee Simmons,46,Female,Other,Black,Italy,45,7,2019-10-20,48557.22
1592,Martha Beck,48,Female,Other,Native American,Germany,46,8,2019-02-22,30000.0
1593,Jesus Brewer,56,Male,Single,White,Australia,7,2,2015-09-14,78731.2
1594,Alexander Robles,43,Male,Widowed,Mixed,South Korea,31,5,2015-10-01,88078.7
1595,David Bennett,37,Male,Widowed,Native American,Nigeria,1,1,2017-06-10,30000.0
1596,Kimberly Johnson,44,Female,Married,Native American,United States,26,5,2022-08-13,49805.39
1597,Frank Johnson,31,Male,Widowed,Hispanic,Singapore,17,3,2019-09-20,82383.09
1598,Veronica Crosby,29,Female,Single,Asian,Italy,30,5,2018-10-26,111149.91
1599,Crystal Fernandez,37,Female,Single,Asian,United States,10,2,2024-04-05,70415.87
1600,James Johnson,38,Male,Other,Asian,Singapore,32,5,2024-11-06,55439.94
1601,Jennifer Carney,37,Female,Widowed,Other,South Korea,19,4,2024-06-23,66342.07
1602,Jessica Jones,41,Female,Separated,Black,Australia,34,6,2019-07-31,97497.53
1603,Mary Carter,30,Female,Widowed,Other,Singapore,49,8,2021-05-19,57080.72
1604,Teresa Bray,33,Female,Married,White,Canada,4,1,2017-04-25,54016.16
1605,Darryl Daniels,51,Male,Divorced,Black,Italy,3,1,2024-09-06,60345.13
1606,Ariana Smith,28,Female,Separated,White,Brazil,28,5,2020-01-31,50933.43
1607,Robin Lamb,56,Female,Separated,Hispanic,Brazil,46,8,2022-08-19,72453.41
1608,Michael Bennett,30,Male,Single,Asian,United Kingdom,47,8,2017-03-06,102493.57
1609,Alexander Garrison,32,Male,Prefer not to say,Black,Italy,19,4,2023-05-19,76461.59
1610,Christina Miles,58,Female,Married,Native American,United States,37,6,2024-03-19,64952.93
1611,Aaron Norman,25,Male,Married,Other,Brazil,27,5,2017-04-16,64163.77
1612,Peter Huffman,22,Male,Divorced,Mixed,France,22,4,2018-06-01,38736.18
1613,James Smith,44,Male,Widowed,White,New Zealand,26,5,2021-07-02,87662.2
1614,Kara Elliott,22,Female,Single,Hispanic,New Zealand,10,2,2016-08-28,68443.26
1615,Taylor Johnson,38,Female,Widowed,Mixed,United States,30,5,2022-04-26,66390.4
1616,Sylvia Smith,60,Female,Separated,Asian,Italy,3,1,2017-12-24,133862.15
1617,Eric Williams,24,Male,Prefer not to say,Mixed,Germany,14,3,2024-12-21,75975.06
1618,Michelle Crawford,25,Female,Widowed,Native American,Nigeria,4,1,2021-06-29,54964.18
1619,Adam Hodges,37,Male,Married,Black,South Korea,26,5,2016-02-24,61472.85
1620,Crystal Smith,22,Female,Prefer not to say,Black,India,6,2,2017-04-25,92968.91
1621,Cynthia Huff,46,Female,Divorced,Mixed,South Korea,50,8,2016-08-24,72265.41
1622,David Watson,40,Male,Separated,Other,Nigeria,8,2,2016-10-08,41234.44
1623,Allison Hoffman,59,Female,Married,Asian,France,44,7,2016-06-12,88384.58
1624,Timothy Parker,53,Male,Married,Hispanic,Brazil,24,4,2025-04-16,56637.12
1625,Debra Caldwell,38,Female,Widowed,Native American,Nigeria,31,5,2021-05-21,107465.96
1626,David Garcia,48,Male,Prefer not to say,Asian,Spain,49,8,2015-09-22,91600.96
1627,Jason Juarez,48,Male,Single,White,Japan,28,5,2023-08-08,61053.56
1628,Kimberly Brown,35,Female,Other,Mixed,Italy,30,5,2023-08-21,95620.33
1629,Steven May,54,Male,Other,Mixed,Japan,32,5,2022-09-20,71357.11
1630,Matthew Leblanc,50,Male,Separated,White,Singapore,19,4,2025-04-21,87055.47
1631,Erika Smith,30,Female,Married,Mixed,Singapore,20,4,2023-03-16,79694.66
1632,Stephanie Henry,54,Female,Separated,Asian,Spain,16,3,2019-05-02,53072.87
1633,Mark Coleman,25,Male,Single,Native American,United Kingdom,36,6,2022-05-07,57129.0
1634,Vanessa Wallace,27,Female,Separated,Mixed,Italy,27,5,2020-07-07,90599.22
1635,Cynthia Wilson,37,Female,Widowed,White,South Korea,23,4,2019-11-17,63304.49
1636,Brendan Fuller,50,Male,Married,Other,India,8,2,2023-03-04,61927.03
1637,Patricia Moore,26,Female,Separated,Mixed,Germany,3,1,2023-09-28,50897.55
1638,Susan Andrews,50,Female,Prefer not to say,Mixed,Brazil,38,6,2024-01-04,78471.98
1639,Barbara Miller,32,Female,Married,Black,United Kingdom,22,4,2017-12-10,111250.5
1640,Melinda King,27,Female,Separated,Native American,United States,44,7,2022-05-08,48649.34
1641,Robert Anderson,28,Male,Single,Black,France,26,5,2020-10-29,70484.39
1642,Holly Carter,46,Female,Prefer not to say,Mixed,Italy,30,5,2017-06-27,98244.41
1643,Stacy Moore,60,Female,Prefer not to say,Native American,Australia,20,4,2019-03-03,68407.17
